"","MGI.ID","HGNC.ID","mp.description","GTEX.tissues","HPO.superclass.description","MP.Term","TS28.mutant.expression.detected","TPM >/= 0.1 TPM","TPM >/= 1 TPM"
"2159","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","No"
"2160","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2161","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","No"
"2162","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2163","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2164","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2165","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2166","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2167","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2168","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2169","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2170","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2171","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2172","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2173","MGI:96067","HGNC:4851","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2174","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2175","MGI:96067","HGNC:4851","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2176","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2177","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2178","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2179","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2180","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2181","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2182","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2183","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2184","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2185","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2186","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2187","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2188","MGI:96067","HGNC:4851","nervous system phenotype","Pituitary","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2189","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2190","MGI:96067","HGNC:4851","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2191","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2192","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2193","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2194","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2195","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2196","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2197","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2198","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","brain atrophy","Yes","Yes","Yes"
"2199","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2200","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2201","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2202","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2203","MGI:96067","HGNC:4851","nervous system phenotype","Pituitary","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2204","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2205","MGI:96067","HGNC:4851","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2206","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2207","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2208","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2209","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2210","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2211","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2212","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2213","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","exencephaly","Yes","Yes","Yes"
"2214","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2215","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2216","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2217","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2218","MGI:96067","HGNC:4851","nervous system phenotype","Pituitary","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2219","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2220","MGI:96067","HGNC:4851","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2221","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2222","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2223","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2224","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2225","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2226","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2227","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2228","MGI:96067","HGNC:4851","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","decreased brain size","Yes","Yes","Yes"
"2229","MGI:96067","HGNC:4851","growth/size/body region phenotype","Muscle - Skeletal","Abnormality of the skeletal system","decreased embryo size","No","Yes","Yes"
"2230","MGI:96174","HGNC:5103","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2231","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2232","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2233","MGI:96174","HGNC:5103","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","Yes","Yes"
"2234","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2235","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2236","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2237","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2238","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2239","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2240","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","Yes","Yes"
"2241","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2242","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2243","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
"2244","MGI:96174","HGNC:5103","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal rhombomere morphology","Yes","No","No"
